Date,returns,vol,regime,price
2024-12-06,0.0024954538421815275,0.07667694635576278,Calm,6090.27001953125
2024-12-09,-0.006144213927296471,0.07739381169044741,Calm,6052.85009765625
2024-12-10,-0.002963883313944371,0.07748855458272692,Calm,6034.91015625
2024-12-11,0.008165786048233592,0.08211662444079647,Calm,6084.18994140625
2024-12-12,-0.005414022527810203,0.083937631662169,Calm,6051.25
2024-12-13,-2.6466639124200775e-05,0.08395458819784483,Calm,6051.08984375
2024-12-16,0.0037993543260221863,0.081108004831599,Calm,6074.080078125
2024-12-17,-0.003863994965801476,0.06543535817658876,Calm,6050.60986328125
2024-12-18,-0.02949284635160343,0.12488750609508306,Calm,5872.16015625
2024-12-19,-0.0008651123249070469,0.12400355841862681,Calm,5867.080078125
2024-12-20,0.010869123768910471,0.12998839918889074,Calm,5930.85009765625
2024-12-23,0.007287273468533639,0.13113909334603926,Normal,5974.06982421875
2024-12-24,0.01104275925539211,0.1360258263374235,Normal,6040.0400390625
2024-12-26,-0.00040565878647391695,0.13577398749269762,Normal,6037.58984375
2024-12-27,-0.011055736101235558,0.1399153796285406,Normal,5970.83984375
2024-12-30,-0.010701995701766776,0.14403180044530514,Normal,5906.93994140625
2024-12-31,-0.004284800394927402,0.1426478103560921,Normal,5881.6298828125
2025-01-02,-0.0022238866412221947,0.14207335500479729,Normal,5868.5498046875
2025-01-03,0.01259602672149196,0.15005900319880192,Normal,5942.47021484375
2025-01-06,0.005538045085450305,0.14977350862651875,Normal,5975.3798828125
2025-01-07,-0.01110391288210788,0.15393605810276223,Normal,5909.02978515625
2025-01-08,0.001560360190925314,0.15368142200081963,Normal,5918.25
2025-01-10,-0.01541164380306681,0.16054782415423885,Normal,5827.0400390625
2025-01-13,0.0015754440882007614,0.16088856487724984,Normal,5836.22021484375
2025-01-14,0.0011462798112440442,0.1573496137351966,Normal,5842.91015625
2025-01-15,0.018312792279639112,0.17146464533517056,Normal,5949.91015625
2025-01-16,-0.0021126894641922966,0.1715063205159904,Normal,5937.33984375
2025-01-17,0.009991058969353706,0.17492712098742877,Normal,5996.66015625
2025-01-21,0.008768227105582893,0.1773703147983679,Normal,6049.240234375
2025-01-22,0.006137941522227575,0.14201886883252793,Normal,6086.3701171875
2025-01-23,0.00531348622041139,0.14220039854645466,Normal,6118.7099609375
2025-01-24,-0.002855132319398823,0.1393830244184397,Normal,6101.240234375
2025-01-27,-0.014580715690809543,0.14803484956700766,Normal,6012.27978515625
2025-01-28,0.009217869449967608,0.14650024523733715,Normal,6067.7001953125
2025-01-29,-0.004678895760321544,0.14748875282279175,Normal,6039.31005859375
2025-01-30,0.005275414405311762,0.14276195887065546,Normal,6071.169921875
2025-01-31,-0.005046825754019935,0.1382786531643678,Normal,6040.52978515625
2025-02-03,-0.007608597684666707,0.14037351623935745,Normal,5994.56982421875
2025-02-04,0.007224881828679752,0.14149884796040993,Normal,6037.8798828125
2025-02-05,0.003908672930614365,0.13592295937460028,Normal,6061.47998046875
2025-02-06,0.003644298722618622,0.13527951529097693,Normal,6083.56982421875
2025-02-07,-0.009464770111542897,0.13355667850925154,Normal,6025.990234375
2025-02-10,0.006712541085862833,0.13502925695816143,Normal,6066.43994140625
2025-02-11,0.00033958278885926063,0.12087738605417796,Calm,6068.5
2025-02-12,-0.0027238667143857365,0.12196363863721216,Calm,6051.97021484375
2025-02-13,0.010426292122230674,0.12556057698225592,Calm,6115.06982421875
2025-02-14,-7.194380749464546e-05,0.11115976593263943,Calm,6114.6298828125
2025-02-18,0.0024449877750611915,0.11050328844361197,Calm,6129.580078125
2025-02-19,0.0023769693899173827,0.10623293717826555,Calm,6144.14990234375
2025-02-20,-0.0043341850761716705,0.10411397941810008,Calm,6117.52001953125
2025-02-21,-0.01706412670256352,0.11847165954123519,Calm,6013.1298828125
2025-02-24,-0.00496910650440241,0.11740968249573912,Calm,5983.25
2025-02-25,-0.004679730915472358,0.11793418612327614,Calm,5955.25
2025-02-26,0.00013602428004699796,0.10732061104702068,Calm,5956.06005859375
2025-02-27,-0.015864553655509872,0.11389436324660573,Calm,5861.56982421875
2025-02-28,0.01585414463498891,0.12825110935224437,Calm,5954.5
2025-03-03,-0.0175967394669998,0.13897931837285205,Normal,5849.72021484375
2025-03-04,-0.012234826602200433,0.14330330224107296,Normal,5778.14990234375
2025-03-05,0.011159277893187936,0.14881135602163692,Normal,5842.6298828125
2025-03-06,-0.017819007085749905,0.15609907016369184,Normal,5738.52001953125
2025-03-07,0.00552061780274804,0.1570135121079212,Normal,5770.2001953125
2025-03-10,-0.0269730913054258,0.17697271259220979,Normal,5614.56005859375
2025-03-11,-0.007567865323653167,0.17632218922659057,Normal,5572.06982421875
2025-03-12,0.004886869929446425,0.1750775611489559,Normal,5599.2998046875
2025-03-13,-0.013890984206835322,0.1778078214534494,Normal,5521.52001953125
2025-03-14,0.021265869083087807,0.1988764405605081,Elevated,5638.93994140625
2025-03-17,0.006416130719105961,0.19585493979748392,Elevated,5675.1201171875
2025-03-18,-0.010653512117636543,0.19696437348021653,Elevated,5614.66015625
2025-03-19,0.010798495567894584,0.2024473263423338,Elevated,5675.2900390625
2025-03-20,-0.0021848931523151816,0.20136918388639258,Elevated,5662.89013671875
2025-03-21,0.0008246534476661349,0.20198870343716668,Elevated,5667.56005859375
2025-03-24,0.017646000146633645,0.2084221828178365,Elevated,5767.56982421875
2025-03-25,0.0015743334544251475,0.2084411959009711,Elevated,5776.64990234375
2025-03-26,-0.011156934922627149,0.2108448749077617,Elevated,5712.2001953125
2025-03-27,-0.003306980860763864,0.21076367080122127,Elevated,5693.31005859375
2025-03-28,-0.01973722070834405,0.21435554299049012,Elevated,5580.93994140625
2025-03-31,0.005538521570653376,0.20620359975994806,Elevated,5611.85009765625
2025-04-01,0.0037812354559083605,0.19999798028067167,Elevated,5633.06982421875
2025-04-02,0.006728194715792668,0.19821577494594222,Elevated,5670.97021484375
2025-04-03,-0.04839563335990149,0.2527402204302048,Crisis,5396.52001953125
2025-04-04,-0.05974960534553109,0.3161402203336106,Crisis,5074.080078125
2025-04-07,-0.0023314724921273955,0.31380611299161465,Crisis,5062.25
2025-04-08,-0.015700524562941354,0.3066723446984698,Crisis,4982.77001953125
