Date,returns,vol,regime,price,mom_5,mom_21,drawdown
2024-05-24,0.0070010425881694,0.1074757216189517,Calm,5304.72021484375,6.647884906255778e-05,0.0023828008230369875,-0.0031363756816692005
2024-05-28,0.000248801852934,0.1038128845813462,Calm,5306.0400390625,-6.703876783202217e-05,0.0019084988810460829,-0.0028883541648162163
2024-05-29,-0.0073670465096804,0.1085086169110379,Calm,5266.9501953125,-0.002040822918563722,0.0014063324440808682,-0.010234122035028015
2024-05-30,-0.0059750355854433,0.0932912826569155,Calm,5235.47998046875,-0.002694605427807162,0.001870879015577002,-0.016148008377126304
2024-05-31,0.0080278762048646,0.0935269431440603,Calm,5277.509765625,0.00038712771016885804,0.0024167511594036014,-0.008249766384468402
2024-06-03,0.0011160825806737,0.0903465413632692,Calm,5283.39990234375,-0.000789864291330282,0.0020352104690750635,-0.007142891224350923
2024-06-04,0.0015028090913065,0.0818407167120626,Calm,5291.33984375,-0.000539062843655782,0.0015088328200192542,-0.0056508165349146025
2024-06-05,0.0118476497933313,0.0840461775897394,Calm,5354.02978515625,0.003303876416946558,0.0015812864336535158,0.0
2024-06-06,-0.0001998166356331,0.0842709290420362,Calm,5352.9599609375,0.004458920206908598,0.0015077985070388448,-0.00019981663563322494
2024-06-07,-0.0011152197300303,0.0846089484657011,Calm,5346.990234375,0.0026303010199296177,0.0014549706921881702,-0.00131481352620913
2024-06-10,0.0025808546645145,0.0836916341275398,Calm,5360.7900390625,0.002923255436697778,0.0013354424524685844,0.0
2024-06-11,0.0027103813151374,0.0838223836736441,Calm,5375.31982421875,0.003164769881463958,0.00138596542725847,0.0
2024-06-12,0.0085036727919987,0.0870935158890949,Calm,5421.02978515625,0.002495974481197438,0.0018023928961801796,0.0
2024-06-13,0.0023446558536817,0.0864243163150711,Calm,5433.740234375,0.0030048689790603982,0.001683671120652656,0.0
2024-06-14,-0.0003938606975009,0.0785328962480052,Calm,5431.60009765625,0.003149140785566278,0.0011070145216004132,-0.000393860697500966
2024-06-17,0.0076643865645527,0.080771904188614,Calm,5473.22998046875,0.004165847165573918,0.001571112348109051,0.0
2024-06-18,0.0025213273947457,0.0808225996255045,Calm,5487.02978515625,0.004128036381495578,0.001635710152131694,0.0
2024-06-20,-0.0025259318472709,0.0820785360427288,Calm,5473.169921875,0.001922115453641658,0.0014717900671470368,-0.002525931847270868
2024-06-21,-0.0015621303211011,0.0826413077878824,Calm,5464.6201171875,0.0011407582186850978,0.0012782660402385034,-0.004084116333644407
2024-06-24,-0.00306517189499,0.0828684718238902,Calm,5447.8701171875,0.0006064959791872779,0.001261168475678318,-0.0071367697100326345
2024-06-25,0.0039335900157368,0.0770671807318207,Calm,5469.2998046875,-0.00013966333057590218,0.001799948451904618,-0.0032312528203717627
